geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_toy_v_toyPcKD_change
CG10208	155.948854398932	-2.00485883486637	0.303936285606479	-6.59631287809497	4.21508911509593e-11	3.48995090292265e-09	depleted in toy-PcKD
CG10280	15.3298108451217	-3.05039187097994	0.752292373504403	-4.05479568637697	5.01781417015964e-05	0.000904502664990031	depleted in toy-PcKD
CG10337	209.527491433693	-1.25659924438477	0.280550551548232	-4.47904749233308	7.49768523585484e-06	0.000184051217975633	depleted in toy-PcKD
CG10467	836.69948054598	-2.12781191084545	0.307479166640017	-6.9201823788491	4.51062558874648e-12	4.79008826109273e-10	depleted in toy-PcKD
CG10512	103.783125215239	-1.06439763741766	0.395299973907139	-2.69263270345599	0.00708903177456738	0.0462040296447787	depleted in toy-PcKD
CG10621	57.0885940673188	-2.91567031457084	0.722503606648508	-4.03550970229176	5.44838879484834e-05	0.000967831973193968	depleted in toy-PcKD
CG10918	56.0290267144308	5.72183246981482	2.03517575854471	2.81146846693296	0.00493159244276408	0.0352720777202087	enriched in toy-PcKD
CG1092	217.792222388656	-1.38984331389609	0.358747038976253	-3.87415968048752	0.000106993244222118	0.00170248207825747	depleted in toy-PcKD
CG11000	18.1742604598345	2.04003084726266	0.507364127210121	4.02084171476671	5.7990562081647e-05	0.00102084286763548	enriched in toy-PcKD
CG11147	79.3535687667896	-1.03607950407473	0.258985332813658	-4.00053351600494	6.31998348032698e-05	0.00109285378058044	depleted in toy-PcKD
CG11170	198.970793516353	-1.01907014377326	0.220029779659565	-4.63151008627098	3.63008310113762e-06	9.96233480284116e-05	depleted in toy-PcKD
CG11345	14.0117991938779	-7.58488341428213	1.7591153908043	-4.31176002093539	1.61960163538223e-05	0.00034029049414375	depleted in toy-PcKD
CG11370	3242.68821856046	-2.4671187168537	0.914792839092045	-2.69691520465156	0.00699850889695914	0.045743175509602	depleted in toy-PcKD
CG11529	18.0808415336129	1.94709745107248	0.6725767634963	2.89498174297719	0.00379180585494342	0.0288744685914242	enriched in toy-PcKD
CG11584	33.7047751526551	-1.52165174823758	0.421039298447904	-3.61403734484384	0.00030146561091802	0.00406812019153185	depleted in toy-PcKD
CG11668	16.6084093932646	3.2430411955739	0.789574705307296	4.10732660731797	4.00265049237718e-05	0.000742047349345827	enriched in toy-PcKD
CG11893	36.7570280637578	2.80045049137591	0.690456798453934	4.05593876060987	4.99333421507349e-05	0.000903423616319778	enriched in toy-PcKD
CG12224	34.6734976942916	-1.31380898798145	0.484598365278719	-2.71112963252735	0.00670544052348074	0.0443248673304511	depleted in toy-PcKD
CG12290	197.044262442124	-1.47835751696388	0.310291730056462	-4.7644115964511	1.89405532933214e-06	5.62459591719604e-05	depleted in toy-PcKD
CG12592	81.8507305133301	-1.09186291205459	0.293901963522594	-3.7150582424423	0.000203156895645032	0.00293615809238457	depleted in toy-PcKD
CG12607	32.7979082324132	-4.63900220583489	1.00804286763228	-4.60198901732335	4.1847527570336e-06	0.000110799551317665	depleted in toy-PcKD
CG12826	4.29143871036872	5.80399237812271	1.94331343426826	2.98664758642404	0.00282054657759551	0.0230600335256135	enriched in toy-PcKD
CG13033	20.8761132668471	-4.5613991741719	1.60331988343279	-2.84497137552221	0.00444154142313185	0.0324076622135908	depleted in toy-PcKD
CG13041	246.495759690565	-2.0863426556044	0.310773443426624	-6.71338783842063	1.90156797381872e-11	1.70443294534027e-09	depleted in toy-PcKD
CG13044	324.508372566588	-2.23927110101299	0.652836483822153	-3.43006427567092	0.000603438286355834	0.00710312296108012	depleted in toy-PcKD
CG13045	18.9640260243776	-2.55011876126144	0.736255851299344	-3.46363123194334	0.000532936567630236	0.00643608191068901	depleted in toy-PcKD
CG13053	17.2639737625893	2.59625830295491	0.64202769177034	4.04384162277477	5.25824460599501e-05	0.000944357533098736	enriched in toy-PcKD
CG13060	95.8834357149835	-2.79157596456542	0.294795191499853	-9.46954375464028	2.81068641178005e-21	1.14418359346213e-18	depleted in toy-PcKD
CG13067	55.2982334618295	-3.89236806429936	1.14697530804533	-3.39359359961526	0.000689819802723879	0.00788250230714889	depleted in toy-PcKD
CG13101	82.9428562935415	-1.54751862268456	0.329984709727353	-4.6896676635811	2.73649131835936e-06	7.70476085889653e-05	depleted in toy-PcKD
CG13157	4.47480320654831	3.23732030102783	1.18359118641234	2.73516763067549	0.00623485158201577	0.0421370986709156	enriched in toy-PcKD
CG13203	56.2095441809835	-1.0434117698301	0.374718877512431	-2.78451882850628	0.00536072085999177	0.037356806563566	depleted in toy-PcKD
CG13227	113.380156670586	-2.74265077516214	0.931806364993533	-2.94336986545609	0.00324660284740164	0.0256421259653307	depleted in toy-PcKD
CG13324	7.11630860293356	6.9777410961086	2.28732271557863	3.05061504814523	0.00228373168094591	0.0196865916700042	enriched in toy-PcKD
CG13559	7.2346960985966	-4.83721817015451	1.55125364260001	-3.11826385918874	0.00181919857208776	0.0167044831290389	depleted in toy-PcKD
CG13643	19.7029331134091	2.10233543469701	0.668336070188768	3.14562617292707	0.00165731691290961	0.015539334202617	enriched in toy-PcKD
CG13675	4.35467756095966	3.11046195052593	1.05796086540125	2.94005388313322	0.00328155174631722	0.0257930495265642	enriched in toy-PcKD
CG13678	57.133824174157	-6.13478714312906	1.09752565601115	-5.5896526058674	2.27524333981815e-08	1.08966310931487e-06	depleted in toy-PcKD
CG13856	12.5786093540273	3.22323020107943	0.670456905718041	4.80751286710582	1.52819586014146e-06	4.65123786715952e-05	enriched in toy-PcKD
CG13947	19.2810162017837	47.4966479153356	3.47802901777823	13.6561965620622	1.85418414334925e-42	3.62307581610442e-39	enriched in toy-PcKD
CG13982	17.6851508470387	3.34990846674019	0.5398941674208	6.20475024344768	5.47838357636282e-10	3.76928222120174e-08	enriched in toy-PcKD
CG14237	25.7660832728794	8.73950216376858	2.2436055669038	3.89529349217527	9.80798953792656e-05	0.00158386872372798	enriched in toy-PcKD
CG14304	99.5902228787007	1.05843968510761	0.26607812770273	3.97792819066334	6.95183582807235e-05	0.00118533047190693	enriched in toy-PcKD
CG14523	38.7039644189774	-1.7797380279848	0.624742209621156	-2.84875585573773	0.00438905468697249	0.032120647409529	depleted in toy-PcKD
CG14566	103.510705182696	-3.50121702431548	0.862148405225308	-4.061037523349	4.88551177702305e-05	0.000888853818650191	depleted in toy-PcKD
CG14598	479.639718683545	2.40609354522423	0.171810986257516	14.0043055315328	1.46706781265039e-44	4.77775084319812e-41	enriched in toy-PcKD
CG14629	547.351763551346	-1.45861355078945	0.354720550045002	-4.1120074678628	3.92233608627048e-05	0.000729928067864049	depleted in toy-PcKD
CG14662	3.97266779292951	-3.60463835533724	1.3432080581091	-2.68360387921708	0.00728333447457995	0.0470934333664104	depleted in toy-PcKD
CG14669	37.9251281039525	-1.26314502367393	0.46327065848181	-2.72658110447444	0.00639942233916907	0.0427649495579219	depleted in toy-PcKD
CG14695	38.1580019534022	2.05399689291445	0.567225877884904	3.6211269143317	0.00029332257051109	0.00398022432485188	enriched in toy-PcKD
CG14850	13.2960013346696	9.23103558439031	2.91836460378689	3.16308509649961	0.00156106693400789	0.0148810664576547	enriched in toy-PcKD
CG14855	49.488390789868	-1.06470001223754	0.390256922149589	-2.72820276030731	0.00636804521801404	0.0426227616590998	depleted in toy-PcKD
CG15236	111.40130160254	1.61897888120892	0.562187681824475	2.87978362662594	0.00397948177564581	0.0299354504356434	enriched in toy-PcKD
CG15282	401.499854643208	-1.98924562161469	0.330873063561982	-6.01211111052577	1.83122734380487e-09	1.15426394509507e-07	depleted in toy-PcKD
CG15343	121.73683451486	-3.39914576828533	0.529421931539766	-6.42048537430115	1.3584052193573e-10	1.04500936953708e-08	depleted in toy-PcKD
CG15347	18.4433276024338	-2.86550688091445	0.997478642725484	-2.87275011030293	0.00406915840002278	0.0304175038777525	depleted in toy-PcKD
CG15353	1805.8946124421	-2.50759683526929	0.781691177109542	-3.20791241950769	0.00133702207358724	0.013128347395927	depleted in toy-PcKD
CG15484	33.1268649496718	2.29974846468774	0.564241159372721	4.07582542763174	4.5851408762331e-05	0.000840465785380814	enriched in toy-PcKD
CG15547	39.9797457059653	-1.08521562363256	0.333438500303689	-3.25462003531137	0.0011354416573289	0.0116038336737483	depleted in toy-PcKD
CG15673	17.6607424327147	1.70174948050713	0.543323186604228	3.13211275068725	0.00173553210997707	0.0160721788762806	enriched in toy-PcKD
CG15864	31.9627131641952	-1.24717140261762	0.278920646877186	-4.47142015688345	7.77018697595008e-06	0.000188609593203206	depleted in toy-PcKD
CG15919	67.2864767429013	-5.04348116342799	1.11328447374157	-4.53027171615685	5.89078755933324e-06	0.000150388280115912	depleted in toy-PcKD
