geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_PcKD_v_ScmKD_change
CG11893	36.7570280637578	-3.87093188237238	0.731944724608588	-5.28855766320658	1.23284625239732e-07	3.74646245424362e-06	depleted in ScmKD
CG12014	136.263828282344	1.02438022227337	0.276579371570173	3.70374773960127	0.000212437516175581	0.00216906540693333	enriched in ScmKD
CG12224	34.6734976942916	-2.19806306292375	0.567453266705478	-3.87355786263293	0.000107257925950477	0.00125534676532439	depleted in ScmKD
CG12522	33.9818291676887	-7.87313450827743	1.50169858205078	-5.2428194328622	1.58141282945758e-07	4.57492903572741e-06	depleted in ScmKD
CG12607	32.7979082324132	3.42879352975272	0.932506385769768	3.67696520053566	0.000236025224394261	0.00235817982733817	enriched in ScmKD
CG12769	24.2674733733577	-1.56470129008121	0.441229430936338	-3.54623055574679	0.000390784145886407	0.00352911855204823	depleted in ScmKD
CG12826	4.29143871036872	-6.44477999156675	1.99629040235857	-3.22837798746735	0.00124494354450689	0.0093197857012391	depleted in ScmKD
CG12974	14.6540239394809	2.55573000301674	0.948611521345816	2.69417980438491	0.00705620879925799	0.0373595974108398	enriched in ScmKD
CG13023	222.296415028196	1.45632241642276	0.303853792459347	4.79283936078435	1.6443728906327e-06	3.56780143495116e-05	enriched in ScmKD
CG13024	72.7159539957207	-1.00943502634823	0.373104756650553	-2.70550028739961	0.00682015892544208	0.0363021037190501	depleted in ScmKD
CG13033	20.8761132668471	5.57713321569485	1.78102204187023	3.13142290470384	0.00173961453964878	0.0122799216566192	enriched in ScmKD
CG13051	7.83883590778506	6.32256730473525	2.08324967986016	3.03495417081242	0.00240572239691361	0.0157929506838412	enriched in ScmKD
CG13053	17.2639737625893	-2.71749910131949	0.741923435582691	-3.66277565984315	0.000249497031717945	0.00246631187434698	depleted in ScmKD
CG13056	4.43071059726498	4.35698174136906	1.53918273261048	2.83071116187715	0.00464446421118581	0.0268874833164239	enriched in ScmKD
CG13516	258.084799738725	-1.27438669164842	0.195039314881021	-6.53399901668966	6.40363656066957e-11	3.90355012010816e-09	depleted in ScmKD
CG13532	422.047799809918	1.06301143066377	0.185044004598156	5.74464129746986	9.21160480475763e-09	3.54345825928162e-07	enriched in ScmKD
CG13562	103.161823487031	-1.55723808704185	0.218123987320371	-7.13923354406065	9.38527582391632e-13	7.94335617460554e-11	depleted in ScmKD
CG13675	4.35467756095966	-5.71758423051711	1.44675229509876	-3.95201324365398	7.74964505902388e-05	0.000973792822692805	depleted in ScmKD
CG13678	57.133824174157	3.27883860596973	0.844624956775972	3.8820053559457	0.000103598595087129	0.00122370612720564	enriched in ScmKD
CG13685	28.2386180061301	-2.56824600572501	0.611196374405528	-4.20199810285684	2.64569351702006e-05	0.000387064961540035	depleted in ScmKD
CG13692	15.3643406493431	-3.04686803054034	0.80058731599649	-3.8057910357322	0.000141351689754761	0.00158912145136919	depleted in ScmKD
CG13699	13.4019650758209	-3.24259835257489	0.989777741736441	-3.27608736370062	0.00105255996209864	0.00816611103928191	depleted in ScmKD
CG13840	107.213710312229	3.52295281864744	0.453814590539215	7.76297830015012	8.2957810838428e-15	1.0113939771385e-12	enriched in ScmKD
CG13856	12.5786093540273	-1.89157951204824	0.588791465804501	-3.2126476382664	0.00131517533570349	0.00966885183987036	depleted in ScmKD
CG13893	114.447318712516	-1.07636502721508	0.300092917134218	-3.58677251530621	0.000334796153371057	0.00313691437024061	depleted in ScmKD
CG13947	19.2810162017837	17.9924966377266	3.48146226449359	5.1680860715415	2.36503395560754e-07	6.56377039007501e-06	enriched in ScmKD
CG14082	9.46082327169545	-3.02766318848742	0.842903523262099	-3.59194510988652	0.000328218992016432	0.00308375293324796	depleted in ScmKD
CG14118	33.3179842656603	2.64829375186073	0.639340459532663	4.1422276853815	3.43948634104805e-05	0.000489899577450251	enriched in ScmKD
CG14258	41.2309253762436	-3.4652052096472	1.33893058924885	-2.58803946781977	0.00965239204408734	0.04743289199784	depleted in ScmKD
CG14277	10.552187438053	-3.56482357205039	1.09992487981608	-3.24097003119565	0.00119123706606755	0.00900329062258142	depleted in ScmKD
CG14285	32.8425273349253	-1.46370456823518	0.416079373996001	-3.51784938094347	0.000435059222476771	0.0038575251059607	depleted in ScmKD
CG14300	62.5276613162286	8.18737412755591	1.67738861349684	4.88102402846752	1.05536380607866e-06	2.42875971641609e-05	enriched in ScmKD
CG14395	18.6434549488259	-2.00227165326657	0.755969879011098	-2.64861300543587	0.00808228231162148	0.0416407766828149	depleted in ScmKD
CG14401	40.6858261766335	-1.04515674806648	0.383823584392705	-2.72301335969272	0.0064689441854443	0.0349780662107366	depleted in ScmKD
CG1441	9.30222979195057	-7.27979208439869	1.8147232012209	-4.01151651089324	6.03299568274853e-05	0.000795159701248748	depleted in ScmKD
CG14566	103.510705182696	4.52576355992074	0.856461525763568	5.28425787239637	1.26215358912415e-07	3.81289525257238e-06	enriched in ScmKD
CG14598	479.639718683545	-1.36737425620076	0.171915715800362	-7.95374785740139	1.80952221000722e-15	2.34573632312455e-13	depleted in ScmKD
CG14695	38.1580019534022	-2.27723430923571	0.587274869811762	-3.87762941391589	0.000105479222565554	0.00123877605308927	depleted in ScmKD
CG14855	49.488390789868	1.57843712906148	0.402630311254747	3.92031370947327	8.84337747678975e-05	0.00107687311224499	enriched in ScmKD
CG14984	352.243218427452	-1.20792722183324	0.319034961184136	-3.78619075899982	0.000152974258620205	0.00169363176489678	depleted in ScmKD
CG1504	90.1889649102899	1.03310396685177	0.353057115390738	2.92616667903267	0.00343167023518953	0.0211581787348441	enriched in ScmKD
CG15080	132.03069787011	-1.02892039263514	0.335140125957093	-3.07011996757102	0.00213972803708021	0.0144363871645013	depleted in ScmKD
CG15213	11.77691092852	8.38121203530059	1.96724908066133	4.26037156031257	2.04087337494488e-05	0.000313822586078236	enriched in ScmKD
CG15236	111.40130160254	1.74045400236359	0.557646594921453	3.12106990020937	0.00180195256451662	0.0126034528101877	enriched in ScmKD
CG15279	123.60310800263	-1.31344307803243	0.370869083193351	-3.54152755663289	0.000397817302399328	0.00358000614575705	depleted in ScmKD
CG15343	121.73683451486	3.045179856369	0.511646154055644	5.95173017959952	2.65322532928362e-09	1.161182931504e-07	enriched in ScmKD
CG15404	39.5520319820747	5.59918548971024	1.40810094755577	3.97640914838492	6.99637104555861e-05	0.000898994176631941	enriched in ScmKD
CG15414	142.541809154379	-1.41206036360149	0.37373687204907	-3.77822063918835	0.000157952908232161	0.00173561773949095	depleted in ScmKD
CG1544	313.527652149054	-1.42752654427146	0.207317117761934	-6.88571479134062	5.74980862894163e-12	4.08915209506884e-10	depleted in ScmKD
CG15522	275.683600848366	2.39601203498716	0.274044455426132	8.74315092878426	2.26697519219404e-18	4.00277464538951e-16	enriched in ScmKD
CG15597	34.8245076727441	-7.44530334367921	2.70850324649866	-2.74886262488476	0.00598024443278265	0.0329166796939438	depleted in ScmKD
CG15756	359.293414366075	-3.05189293146035	0.688717074078979	-4.43127235598398	9.36786766377484e-06	0.000165004897051017	depleted in ScmKD
CG15864	31.9627131641952	-1.93454133807701	0.414590308043719	-4.66615186255877	3.06892919919091e-06	6.24599834119283e-05	depleted in ScmKD
CG15879	91.1230587275043	-2.50158918998516	0.32429173404419	-7.71400849102208	1.21926357118297e-14	1.43522738304423e-12	depleted in ScmKD
CG15923	49.4818494528844	1.14995345083148	0.378947775429411	3.03459612483115	0.00240857987660558	0.0157935389563786	enriched in ScmKD
CG16789	64.2266152097792	-1.09170756052311	0.289365659301848	-3.77276129847981	0.000161450736886115	0.00175639126775159	depleted in ScmKD
CG16894	6.08052282871849	-3.94743390436825	1.52006563180286	-2.59688385934128	0.00940737265038678	0.0465865103059047	depleted in ScmKD
CG17029	21.6507199958871	-1.51884249857389	0.540452540541779	-2.81031614182314	0.00494928578228649	0.0283159975957519	depleted in ScmKD
CG17108	70.2094801661603	-2.63397311168144	0.97759408921584	-2.69434230498901	0.00705276915154146	0.0373595974108398	depleted in ScmKD
CG17109	70.0301909967192	7.5720698006055	1.4334259265371	5.2824981468685	1.27434124981856e-07	3.82713452768089e-06	enriched in ScmKD
CG1718	168.386896968487	-1.00863421776287	0.370781760157416	-2.72029081833652	0.00652245247702059	0.0352116161397827	depleted in ScmKD
CG17322	6.23153758311133	-2.86831194563353	1.00057831089144	-2.86665412832914	0.00414836105839778	0.0246423234333246	depleted in ScmKD
CG17362	38.5290017125787	8.35578158443247	2.28226517297611	3.66117911422904	0.000251057160478809	0.00247218882736873	enriched in ScmKD
CG17994	3.04270977809692	-4.94400106899585	1.58961999337321	-3.11017796052286	0.00186974656926223	0.0129641669707613	depleted in ScmKD
CG18155	31.3944321788132	-1.29600609023493	0.433720902510336	-2.98811074756548	0.00280707817019968	0.0179782911451	depleted in ScmKD
CG18171	47.1504237022886	-1.3219381843035	0.358004063926085	-3.69252284403237	0.000222040388805898	0.00224252033704261	depleted in ScmKD
CG18327	5.65247362462191	-2.45933585444258	0.948860119909129	-2.59188451789723	0.00954518065256506	0.0470414798185365	depleted in ScmKD
CG18428	145.715874045954	-1.03740407644074	0.206544403007107	-5.0226685465064	5.09584437643408e-07	1.29174609552132e-05	depleted in ScmKD
CG1850	121.769483877431	1.73021238166695	0.237113686271145	7.29697390680525	2.9431184290642e-13	2.62091094191708e-11	enriched in ScmKD
CG1909	26.2206756485728	-2.04737353166959	0.545857904855862	-3.75074449496195	0.000176310291228361	0.00188128685154102	depleted in ScmKD
CG1965	1005.46908688873	-1.06057061924616	0.0951985566184347	-11.1406165904073	7.95665585399696e-29	4.28863750530436e-26	depleted in ScmKD
CG2150	30.6373406188385	-1.76952946065069	0.557397136979832	-3.1746296190874	0.0015002786697694	0.0108199675050059	depleted in ScmKD
CG2861	12.7796379899217	-2.40875702056269	0.732060784657975	-3.29037843720598	0.001000527222968	0.00780975555671894	depleted in ScmKD
CG30059	17.5761786244569	3.33346295053726	0.647843219406351	5.14547787285921	2.66840654817854e-07	7.2485812890972e-06	enriched in ScmKD
CG30108	70.2060933521829	-1.36941475578444	0.300453461543942	-4.55782652244185	5.16856995774546e-06	9.69438185664309e-05	depleted in ScmKD
CG30187	65.7291374819686	-1.36072373879451	0.363282958224968	-3.74563052845398	0.00017994125698624	0.00190961493553998	depleted in ScmKD
CG30195	61.1068197470236	-1.3136336881323	0.333820136674953	-3.93515412586212	8.31433224601673e-05	0.00102547729154046	depleted in ScmKD
CG30203	77.124169161072	1.53673395615859	0.286615539133167	5.36165610841008	8.24624145786733e-08	2.66403024511102e-06	enriched in ScmKD
CG30285	15.9464067137095	-2.33535438024276	0.5614729497468	-4.15933551437501	3.19174771523889e-05	0.000455881288030147	depleted in ScmKD
CG30287	4.59937137570766	-3.127751557769	1.05077366991666	-2.97661775063042	0.002914471385219	0.0184926279157545	depleted in ScmKD
CG30323	5.02348436194248	-3.69734383258739	1.33400131741053	-2.77161932625704	0.0055778224338809	0.0311719589641918	depleted in ScmKD
CG30345	14.8281993175614	2.61045555918516	0.870566180979893	2.99857221222042	0.00271247867969901	0.0174378494405509	enriched in ScmKD
CG30495	28.8385362997124	-1.55895046970937	0.517629033584567	-3.01171373428125	0.00259777450621287	0.0168378536190671	depleted in ScmKD
CG31211	1643.6134030061	-1.50107433422807	0.127438403231577	-11.7788225225983	5.01892710187341e-32	3.95375634232966e-29	depleted in ScmKD
CG31262	13.9778066915664	-2.25379254955697	0.672390587101666	-3.35190972745755	0.000802561834869809	0.00651317296688083	depleted in ScmKD
CG31313	27.5620857200257	-2.82382100228127	1.06408111707726	-2.65376479007308	0.00795992904436056	0.0411497391939912	depleted in ScmKD
CG31321	29.8886185812672	-2.40775996819294	0.795946001105793	-3.02502929199705	0.00248609048418265	0.0162580157397922	depleted in ScmKD
CG31495	229.026742276523	1.05759961158497	0.133585450391501	7.91702695529673	2.43257025757874e-15	3.11399400098298e-13	enriched in ScmKD
CG31683	11.323609432452	5.84468238515739	1.38126929921546	4.23138513863813	2.32256590332674e-05	0.000347232079065243	enriched in ScmKD
CG31698	49.6018422341722	4.53164148718801	1.54553754975881	2.93208113118649	0.00336698775227605	0.0208472319051143	enriched in ScmKD
CG31712	1040.61498042544	-1.41516396926115	0.123852379649862	-11.426215412751	3.09297618942217e-30	1.86324524446308e-27	depleted in ScmKD
CG31808	35.0337177631564	-2.14761875401145	0.445499491653145	-4.82069855128709	1.43056392303455e-06	3.17108336272659e-05	depleted in ScmKD
CG32073	48.2720486115911	-4.33141016699752	1.08890788877564	-3.97775625619512	6.95686310202679e-05	0.000895040641053472	depleted in ScmKD
CG32204	33.9114769757842	1.56372106760877	0.350418123662378	4.46244346972016	8.10303094887638e-06	0.000145840316252097	enriched in ScmKD
CG32241	24.2924166826071	-2.56937186883527	0.69977614873988	-3.67170540673909	0.000240937317759458	0.00239324837165336	depleted in ScmKD
CG32373	284.674884143357	-1.9050190510854	0.463144879642011	-4.11322489964239	3.90169935212174e-05	0.000545120096385795	depleted in ScmKD
CG32694	55.6184359069438	-1.79497569569472	0.548550613809202	-3.27221527149553	0.00106708293241523	0.00825913629361999	depleted in ScmKD
CG32706	15.4511968175933	-1.54918319080052	0.557803739581241	-2.77729079400497	0.00548141142369859	0.0307927231980786	depleted in ScmKD
CG32783	4.04942104656701	-3.85800205319092	1.44152372433467	-2.67633614907833	0.00744319503113984	0.0389304189550067	depleted in ScmKD
CG33099	102.843221830247	-1.56928870340448	0.320232553832397	-4.90046587901181	9.56096623909653e-07	2.25089322424339e-05	depleted in ScmKD
CG33120	12.6315118467902	-21.5414580709294	2.39352219471354	-8.99989902684299	2.25925371784594e-19	4.44942640855005e-17	depleted in ScmKD
CG33253	4.17702327810519	-4.42904512824451	1.47330606899386	-3.00619485757577	0.00264539415729745	0.0170924173910935	depleted in ScmKD
CG33267	7.63947025710549	-3.61841312555711	1.24284644703352	-2.91139193759107	0.00359822348126743	0.0220127877369532	depleted in ScmKD
CG33914	35.716007987104	-3.96209136482075	1.38112568972906	-2.86874061809538	0.00412109604715342	0.0245145525739831	depleted in ScmKD
CG33978	5019.12407333824	-1.23054167253428	0.127439275276893	-9.6559060765265	4.64038751947617e-22	1.18805521467389e-19	depleted in ScmKD
CG34057	12.0275699368563	-6.07447117823239	1.38361991435736	-4.39027446425108	1.13207678995295e-05	0.000194186381626352	depleted in ScmKD
CG34113	130.714744818567	1.32991819062452	0.174524553099896	7.62023547404985	2.53213368607485e-14	2.75867883820133e-12	enriched in ScmKD
CG34244	155.45890609873	-1.268091766493	0.294608467654779	-4.30432898479667	1.67492614908489e-05	0.00026676296894248	depleted in ScmKD
CG34247	55.4092178857544	-4.85155632389119	0.671849128508241	-7.22119910263704	5.15311386889784e-13	4.43470917070444e-11	depleted in ScmKD
CG34279	35.6920433082492	5.02707144452986	1.35973056883873	3.69710850056362	0.000218069154828929	0.00221113486594363	enriched in ScmKD
CG34282	96.3178290108215	5.26214421599015	1.6518270405609	3.18565085010554	0.00144428785817508	0.0104900368479227	enriched in ScmKD
CG34409	16.880207433227	-1.2741826481961	0.449241502383825	-2.83629771834271	0.00456398793454412	0.0265372551502047	depleted in ScmKD
CG34436	8.40942631315795	-3.37487108271789	1.05649883735592	-3.19439166744767	0.00140125865517305	0.0102137294573859	depleted in ScmKD
