geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_PcKD_v_toyScmKD_change
CG12116	50.2236677799694	-7.904481151605	1.59576534364539	-4.95341071485354	7.29238269770123e-07	1.22809821155017e-05	depleted in toy-ScmKD
CG12224	34.6734976942916	-2.78766493670423	0.654728410389415	-4.25774243559433	2.06501667175722e-05	0.000234355900722176	depleted in toy-ScmKD
CG12374	6.32953913755948	3.11323841525329	1.05428378398308	2.95294157280073	0.00314761532445293	0.0168198728001377	enriched in toy-ScmKD
CG12512	12.3254994595125	-3.2869424514839	1.15254196073365	-2.85190697039056	0.00434578170185358	0.0217904623550852	depleted in toy-ScmKD
CG12825	9.76616261073986	-5.9180530254789	1.47909354571371	-4.00113504830638	6.30393648189658e-05	0.000614267299049922	depleted in toy-ScmKD
CG12826	4.29143871036872	-6.00826537345211	1.99629040235857	-3.00971510274932	0.00261492843662607	0.014371130836127	depleted in toy-ScmKD
CG12934	53.4483885895082	-6.22005351416309	1.98097325402873	-3.13989777575911	0.00169006797576146	0.0100132703880664	depleted in toy-ScmKD
CG13023	222.296415028196	1.5254021964108	0.305095355350413	4.99975555071569	5.74030443172861e-07	9.92239091128006e-06	enriched in toy-ScmKD
CG13051	7.83883590778506	5.95845576144734	2.09114252204332	2.84937812637712	0.00438047847336089	0.021912851962013	enriched in toy-ScmKD
CG13056	4.43071059726498	4.88385566441584	1.53601948631504	3.17955319442748	0.0014750229370071	0.00895881943133752	enriched in toy-ScmKD
CG13086	3.30692616889595	-3.98479727247078	1.54971058811832	-2.57131705947055	0.0101312526175672	0.0421799964900702	depleted in toy-ScmKD
CG13101	82.9428562935415	-1.43708179721927	0.347438798127811	-4.13621565859383	3.53080382886955e-05	0.000373965319589571	depleted in toy-ScmKD
CG13315	20.5248635413129	-7.08163294361901	1.79597637226245	-3.94305462643588	8.04503215335564e-05	0.000755800105886999	depleted in toy-ScmKD
CG13360	20.1910990240063	-6.80143886883422	1.96750611251386	-3.45688322164554	0.000546461602449146	0.00387292644496265	depleted in toy-ScmKD
CG13375	5.2300467092078	-5.10938987589318	1.4389167624152	-3.55085854119674	0.000383976735846459	0.0028572574588285	depleted in toy-ScmKD
CG13516	258.084799738725	-1.38490500957271	0.20188059354289	-6.86002049661342	6.88506686127276e-12	2.85354441491026e-10	depleted in toy-ScmKD
CG13562	103.161823487031	-1.24640961487247	0.221228098238745	-5.63404750479469	1.76028497719289e-08	4.08846677075289e-07	depleted in toy-ScmKD
CG13607	26.411362503643	-6.14057943543235	1.89131430317781	-3.24672605981718	0.00116740695951603	0.00733568560343756	depleted in toy-ScmKD
CG13641	36.6326211307118	-3.70774001937294	1.41485150212457	-2.62058598644828	0.00877787906727279	0.0378096284961161	depleted in toy-ScmKD
CG13678	57.133824174157	2.22528664966715	0.851909375812942	2.6121166321754	0.00899835500836547	0.0385670084748889	enriched in toy-ScmKD
CG13679	2.84259476145114	-4.46594531135525	1.63816716135338	-2.72618412620705	0.00640712456336737	0.0293911564446418	depleted in toy-ScmKD
CG13685	28.2386180061301	-1.67692685537706	0.591569089160299	-2.83471007208535	0.00458672908489161	0.0225356412590242	depleted in toy-ScmKD
CG13692	15.3643406493431	-2.93845586694081	0.821166972382155	-3.57839022484858	0.000345717017925334	0.00260344051960307	depleted in toy-ScmKD
CG13737	37.0890949793244	-1.18390872591507	0.441107215510255	-2.6839477666344	0.00727584726127695	0.0324317021539898	depleted in toy-ScmKD
CG13796	45.4484229901621	-1.97724503970455	0.6756862597251	-2.92627682041216	0.00343045542651415	0.0178865209520835	depleted in toy-ScmKD
CG13840	107.213710312229	2.95497698354286	0.456580504553834	6.47197362583502	9.67310091285925e-11	3.31129843340525e-09	enriched in toy-ScmKD
CG13857	4.25437667283048	-4.56632886479969	1.605799740743	-2.84364777807652	0.00446003214945914	0.0221363844221239	depleted in toy-ScmKD
CG13893	114.447318712516	-1.32886372389844	0.307969670621908	-4.31491750864611	1.59662512379685e-05	0.000188128775835455	depleted in toy-ScmKD
CG13947	19.2810162017837	14.2520679354695	3.56535137563487	3.99738102473328	6.40471635992974e-05	0.000621773900558518	enriched in toy-ScmKD
CG1402	29.6618638440263	-1.56702590559621	0.573163128924792	-2.73399635551544	0.00625707369767473	0.0288735008736312	depleted in toy-ScmKD
CG14082	9.46082327169545	-4.13008963378403	1.1727783157983	-3.52162857903178	0.000428904613051173	0.00314620155582005	depleted in toy-ScmKD
CG14107	15.8907317771562	-2.68797233056557	1.04684775486039	-2.56768218500315	0.0102380974301641	0.0425065678085491	depleted in toy-ScmKD
CG14118	33.3179842656603	3.91464779372962	0.634952048953388	6.16526523566979	7.03650939179923e-10	2.07043359210946e-08	enriched in toy-ScmKD
CG14258	41.2309253762436	-5.42677392771025	1.41251465293127	-3.8419239874422	0.000122073644520863	0.00108366222572545	depleted in toy-ScmKD
CG14260	10.3940135666938	-1.96182678035603	0.784280470763532	-2.50143520524756	0.012369107405824	0.0490224744895974	depleted in toy-ScmKD
CG14277	10.552187438053	-2.68103613536786	1.07394679372402	-2.49643292482964	0.0125449391530006	0.0495506175066672	depleted in toy-ScmKD
CG14285	32.8425273349253	-2.05182878279703	0.4697398258772	-4.36801111969889	1.25383111166384e-05	0.000151661442201833	depleted in toy-ScmKD
CG14298	5.30898618498731	-5.43201584276655	1.57817534550553	-3.44195963917211	0.000577516410158873	0.00406278334211833	depleted in toy-ScmKD
CG14367	5.65127214961182	-3.20449911913035	1.28319650027187	-2.49727856836533	0.0125150599582083	0.0494699068159364	depleted in toy-ScmKD
CG14401	40.6858261766335	-1.41866354038745	0.408490826713279	-3.47293855238325	0.000514793202756264	0.00368841231112987	depleted in toy-ScmKD
CG1441	9.30222979195057	-6.84327732013546	1.8147232012209	-3.77097582459488	0.000162610427575256	0.00137366470068613	depleted in toy-ScmKD
CG14456	14.1846790596611	-4.07626142118076	1.39769711281099	-2.9164125645096	0.00354081951271336	0.0182889962503316	depleted in toy-ScmKD
CG14516	2964.89766959798	1.01505535881827	0.0931545622568166	10.8964642656994	1.19823443763285e-27	3.13787643355104e-25	enriched in toy-ScmKD
CG14528	10.9505414977638	-6.45605712082936	2.27980134083833	-2.83185074294909	0.00462794458558657	0.0226743309326564	depleted in toy-ScmKD
CG14598	479.639718683545	-1.33469151791609	0.174497242536728	-7.64878286048083	2.02890505317773e-14	1.2650464542879e-12	depleted in toy-ScmKD
CG14661	8.3341241246389	-5.43292574995693	1.93508843119839	-2.80758525675871	0.0049914465371138	0.0242062048501237	depleted in toy-ScmKD
CG14668	3.73219700554723	-4.31237484683975	1.51434871116529	-2.84767624196766	0.00440397017738845	0.0219569669719867	depleted in toy-ScmKD
CG1468	16.4187742153176	-5.01897275364104	1.92518593811469	-2.60700675933466	0.00913375572384308	0.0390355329282972	depleted in toy-ScmKD
CG14695	38.1580019534022	-2.85181850457118	0.623473641439936	-4.57408030592087	4.78316366088361e-06	6.44834483240101e-05	depleted in toy-ScmKD
CG14787	9.4183277024893	-3.59286281169611	1.34914748241471	-2.66306156927009	0.00774332446510462	0.0340660746627345	depleted in toy-ScmKD
CG14834	15.2315984257941	1.95341088781789	0.647454721492921	3.0170617696843	0.00255237795749672	0.014131162317536	enriched in toy-ScmKD
CG14989	64.7596842135533	-5.49447534250048	1.31458755807317	-4.1796191579311	2.91997688817565e-05	0.000317949666358003	depleted in toy-ScmKD
CG15080	132.03069787011	-1.28046690055509	0.343970856095187	-3.72260288296269	0.000197179521149487	0.0016120808224788	depleted in toy-ScmKD
CG15152	2.65810380337179	-4.008727662856	1.47332418694994	-2.72087277081552	0.00651098155996589	0.029756776544783	depleted in toy-ScmKD
CG15213	11.77691092852	6.08296314191519	1.98238330997929	3.06851006628922	0.00215129080600098	0.0122671590598042	enriched in toy-ScmKD
CG15236	111.40130160254	1.81492794779273	0.55851272171628	3.24957315603402	0.00115578346059744	0.00727952031508098	enriched in toy-ScmKD
CG15279	123.60310800263	-1.23954502218596	0.374366730081218	-3.31104481938617	0.000929483201575136	0.00603242660254	depleted in toy-ScmKD
CG15347	18.4433276024338	-4.33152087750255	1.36024169765082	-3.18437589803577	0.00145066498742162	0.00883985790764483	depleted in toy-ScmKD
CG15369	50.6876873540402	-4.11672256382086	1.35193762866466	-3.04505361529663	0.00232638833741849	0.0130945286590321	depleted in toy-ScmKD
CG15385	43.9316272633041	-1.90670216108607	0.444053069745693	-4.2938610066991	1.75592426803466e-05	0.000203691104182315	depleted in toy-ScmKD
CG15412	4.78938160495187	-3.97423761481155	1.54215434795905	-2.57706864430997	0.00996421605878058	0.0417500652862906	depleted in toy-ScmKD
CG15414	142.541809154379	-1.70983225890654	0.383047873208084	-4.46375604330193	8.05352560497404e-06	0.000102757679295239	depleted in toy-ScmKD
CG1544	313.527652149054	-1.04669113399401	0.207942913643823	-5.03355038963649	4.81478180435155e-07	8.46222137593665e-06	depleted in toy-ScmKD
CG1552	4.86926955035519	-4.54386038261408	1.73154082717527	-2.62417166912932	0.00868599932255154	0.0375354137391615	depleted in toy-ScmKD
CG15522	275.683600848366	2.27038395770187	0.275146672290666	8.25154067392618	1.56365398514956e-16	1.29994249955886e-14	enriched in toy-ScmKD
CG15547	39.9797457059653	-1.27600323514077	0.374999486799798	-3.40267995039148	0.000667283965411639	0.00456849642986073	depleted in toy-ScmKD
CG15597	34.8245076727441	-9.93494780465539	2.86814220221108	-3.46389652402745	0.000532411269861382	0.00378615617908892	depleted in toy-ScmKD
CG15756	359.293414366075	-1.88638093715086	0.682984214727337	-2.76196857332046	0.00574540083519531	0.0270850916960715	depleted in toy-ScmKD
CG15818	7.83195787412547	-4.76599486773081	1.74714961877891	-2.72786876207075	0.00637449634494381	0.0293120496985454	depleted in toy-ScmKD
CG15864	31.9627131641952	-2.31145356302792	0.495923127570914	-4.66091100519887	3.14812833097993e-06	4.44429168019067e-05	depleted in toy-ScmKD
CG15887	9.0435003811774	2.57839946584041	1.00640154580619	2.56199871371914	0.0104071703933568	0.0430719517465081	enriched in toy-ScmKD
CG15919	67.2864767429013	-3.25327390657219	1.09483626873331	-2.97147071163082	0.00296377141273848	0.0159863571310173	depleted in toy-ScmKD
CG15923	49.4818494528844	1.46885814928217	0.380809895345799	3.85719532825784	0.000114695506193335	0.00102686788664545	enriched in toy-ScmKD
CG1638	6.57520899243064	-3.62460123920351	1.37024260051868	-2.64522591680588	0.00816363925823796	0.0356457362359494	depleted in toy-ScmKD
CG1674	254.275906079337	-1.31997615684521	0.327613635934285	-4.02906354334402	5.5999481405276e-05	0.000553913661681082	depleted in toy-ScmKD
CG16926	84.29960916986	-5.69861648986609	1.42657122242229	-3.99462459377945	6.47968398355567e-05	0.000628469349330978	depleted in toy-ScmKD
CG16947	292.061389431874	-1.09680980471947	0.161113727584302	-6.807674436963	9.91890093069425e-12	3.96566745225276e-10	depleted in toy-ScmKD
CG1698	122.00189718742	-1.05992473088963	0.262153342663209	-4.04314787719996	5.27383351236198e-05	0.00052894420213812	depleted in toy-ScmKD
CG17026	16.8655334116496	-1.99018172405775	0.726035617417087	-2.74116265967492	0.00612221910513869	0.0284391330937152	depleted in toy-ScmKD
CG17027	13.007019035996	-3.80784155538366	1.0616768822565	-3.58662943408019	0.000334979827744199	0.00254084988821179	depleted in toy-ScmKD
CG17029	21.6507199958871	-1.57036966551305	0.557277913188187	-2.81792913077959	0.0048334476979619	0.0235929005760256	depleted in toy-ScmKD
CG17108	70.2094801661603	-5.16725587452628	1.02671808436609	-5.03278938318945	4.83394117420541e-07	8.46748056852871e-06	depleted in toy-ScmKD
CG17109	70.0301909967192	5.42302136161479	1.43833048500023	3.77035835516894	0.000163013303461362	0.00137595838336645	enriched in toy-ScmKD
CG17322	6.23153758311133	-6.44435505186324	1.46795055948212	-4.39003548875432	1.1333216331062e-05	0.000138524435318407	depleted in toy-ScmKD
CG17350	10.5267261946758	-2.64757649904862	0.94628453580262	-2.79786512288611	0.00514415888302158	0.0247633567553544	depleted in toy-ScmKD
CG17362	38.5290017125787	6.72406384818627	2.28979175889728	2.93653945694366	0.00331896595187195	0.0174441386582332	enriched in toy-ScmKD
CG17738	91.6072364411944	-2.02063580737722	0.524744782884761	-3.8507020427509	0.000117779719662333	0.00104820948467539	depleted in toy-ScmKD
CG17883	1139.0240596968	-1.08494015550764	0.0911471518539236	-11.9031712285032	1.13933714234581e-32	3.7295489268976e-30	depleted in toy-ScmKD
CG17928	69.3831012381817	-1.93735723297476	0.635716051229104	-3.04751976803014	0.00230738349027944	0.0130295644531952	depleted in toy-ScmKD
CG18003	8.58190336648998	-4.47557821897505	1.75921397422662	-2.54407836939937	0.0109566499026797	0.0446927210788823	depleted in toy-ScmKD
CG18011	397.88737164079	-1.01689023896161	0.143026710716358	-7.10979252664382	1.16217526295914e-12	5.74235182995142e-11	depleted in toy-ScmKD
CG18130	11.6072505798327	-2.46829110155621	0.843942844673881	-2.92471358354844	0.00344773391334351	0.0179676680309817	depleted in toy-ScmKD
CG18171	47.1504237022886	-1.83260294785117	0.397105377585727	-4.61490337651131	3.93278239512269e-06	5.39919994612191e-05	depleted in toy-ScmKD
CG18428	145.715874045954	-1.03009385334565	0.214446369358119	-4.803503348781	1.55913280301061e-06	2.39822556703909e-05	depleted in toy-ScmKD
CG1850	121.769483877431	1.62872283135635	0.240312577956392	6.77751803591364	1.22257894023027e-11	4.85095242383033e-10	enriched in toy-ScmKD
CG18853	105.304593862349	1.57536002302637	0.395958926747305	3.97859453748784	6.93238464956846e-05	0.000668047186791441	enriched in toy-ScmKD
CG1909	26.2206756485728	-1.37456232673406	0.533894492385609	-2.57459544224194	0.0100357393894658	0.0419490702732061	depleted in toy-ScmKD
CG1965	1005.46908688873	-1.22702564784933	0.0989059721750754	-12.4059813665989	2.42522978410916e-35	1.41134899936352e-32	depleted in toy-ScmKD
CG2233	271.203343482542	-6.8431994918974	1.5981425002345	-4.28197078226334	1.85245310133846e-05	0.000213470255627287	depleted in toy-ScmKD
CG2254	95.5220741067644	-1.72422671906724	0.684290968066956	-2.51972742521794	0.0117445742505902	0.0470939990238949	depleted in toy-ScmKD
CG2736	72.3381781424756	-5.63451224821323	1.51569019166838	-3.71745642954323	0.000201238679275896	0.00163917197932738	depleted in toy-ScmKD
CG2837	15.584305736291	-1.94845974418749	0.756917097188661	-2.57420495774828	0.0100470736353033	0.0419717519093832	depleted in toy-ScmKD
CG30056	7.66296592622182	-3.90600214264697	1.45834317707554	-2.67838339017007	0.00739784864825731	0.0328775836192174	depleted in toy-ScmKD
CG30059	17.5761786244569	3.12770865670257	0.659067881508321	4.7456548019676	2.07832893918579e-06	3.08363960877778e-05	enriched in toy-ScmKD
CG30098	5.7256586578014	-4.97262580991178	1.48678203130608	-3.34455603121833	0.000824143806128652	0.00544662862409945	depleted in toy-ScmKD
CG30099	12.0058274349546	-2.5995580457535	0.793837543810423	-3.27467259015693	0.00105784498641069	0.00676078476671874	depleted in toy-ScmKD
CG30187	65.7291374819686	-1.93724778650614	0.402795010925305	-4.80951286376629	1.51298559688056e-06	2.34445623185265e-05	depleted in toy-ScmKD
CG30203	77.124169161072	1.08901680134774	0.294167376310444	3.70203118716491	0.000213880319796659	0.00173137275878671	enriched in toy-ScmKD
CG30285	15.9464067137095	-1.59265965077922	0.540068826821974	-2.9489938535264	0.00318810316610286	0.0169605793117966	depleted in toy-ScmKD
CG30287	4.59937137570766	-5.5349900278676	1.40243323335725	-3.94670483857369	7.92341361267603e-05	0.0007463827121653	depleted in toy-ScmKD
CG30380	23.7688350419858	2.18426271860822	0.614573483159322	3.55411155616353	0.000379258305041474	0.00283159710998534	enriched in toy-ScmKD
CG30424	16.2095379851538	-2.55338639122022	0.82297196291013	-3.10264080223479	0.00191802283292168	0.0111062958401629	depleted in toy-ScmKD
CG30495	28.8385362997124	-1.3840401811815	0.5313751835031	-2.60463834998313	0.00919712811251092	0.0392743240842038	depleted in toy-ScmKD
CG3078	15.097835951558	-2.98287740241497	1.08943684046972	-2.7379993879488	0.00618141909637894	0.0286379323461165	depleted in toy-ScmKD
CG31211	1643.6134030061	-1.97589942703984	0.131109581360921	-15.0705951962469	2.52825069208597e-51	5.2966851999201e-48	depleted in toy-ScmKD
CG31262	13.9778066915664	-2.74816500010751	0.725010130949885	-3.79051944626891	0.000150332561700072	0.0012851237354499	depleted in toy-ScmKD
CG31313	27.5620857200257	-4.64243242546541	1.16295126752341	-3.99194063853751	6.55347796051785e-05	0.000633865943087945	depleted in toy-ScmKD
CG31321	29.8886185812672	-2.65173644824749	0.813648983426901	-3.25906687313612	0.00111779316354708	0.00708770180881092	depleted in toy-ScmKD
CG31683	11.323609432452	5.61668597678548	1.38470282270454	4.05623927725896	4.98691720053896e-05	0.000503255854293311	enriched in toy-ScmKD
CG31712	1040.61498042544	-1.59580703328697	0.127433644410475	-12.5226508326697	5.61287304655311e-36	3.67467782266524e-33	depleted in toy-ScmKD
CG31760	41.745083081121	1.27530268061707	0.473432270531765	2.69373838666432	0.00706555988569763	0.0316831077922443	enriched in toy-ScmKD
CG31778	55.3875872936068	-2.54301152786389	0.896547303607357	-2.8364499203018	0.00456181319534293	0.0224659112464585	depleted in toy-ScmKD
CG32073	48.2720486115911	-4.15771685381255	1.10442483552289	-3.76459920139705	0.000166816433937241	0.00140128479991387	depleted in toy-ScmKD
CG32204	33.9114769757842	1.53367903817662	0.357121907920476	4.2945532160355	1.75045491549904e-05	0.000203281765408564	enriched in toy-ScmKD
CG32241	24.2924166826071	-2.81799130233569	0.753575795593899	-3.73949285368808	0.000184391889856334	0.00152087011515362	depleted in toy-ScmKD
CG32302	41.9230910995046	-7.27037803594447	1.6374236593076	-4.44013251831162	8.99035001438309e-06	0.000112111805238884	depleted in toy-ScmKD
CG32368	15.6026438978662	-3.47015631823156	0.707603851091287	-4.90409473164934	9.38591874002066e-07	1.5386150047217e-05	depleted in toy-ScmKD
CG32373	284.674884143357	-2.9462377338751	0.473392994118577	-6.22366146199689	4.85684488017873e-10	1.47465072811224e-08	depleted in toy-ScmKD
CG32454	8.8515896872135	-2.89815165373726	1.02369206741411	-2.83107757302264	0.00463914681748189	0.022718589487201	depleted in toy-ScmKD
CG32603	52.8622407982661	-6.89494102170149	1.51724982164005	-4.5443676600657	5.51004118282115e-06	7.34321646183863e-05	depleted in toy-ScmKD
CG32694	55.6184359069438	-1.50995492703126	0.551095520263673	-2.73991508098055	0.00614550603672239	0.0285220096298924	depleted in toy-ScmKD
CG32700	4.66752007480674	-5.14964273085873	1.73495818306133	-2.96816533166938	0.00299583142012669	0.0161095144383096	depleted in toy-ScmKD
CG32801	9.76097707520504	-2.4257354267042	0.953902703980056	-2.54295895858464	0.0109918139122264	0.0448002555274104	depleted in toy-ScmKD
CG3301	24.8882343834074	-2.19318212151727	0.799366790907059	-2.74364928148768	0.00607604147705395	0.0282747820844692	depleted in toy-ScmKD
CG33099	102.843221830247	-1.98059963108975	0.341459367843713	-5.80039623337052	6.61584034833445e-09	1.65002208687627e-07	depleted in toy-ScmKD
CG33120	12.6315118467902	-20.3956537216046	2.39352219471354	-8.52118846721017	1.57924306235974e-17	1.46394434320515e-15	depleted in toy-ScmKD
CG33333	692.465086566681	-5.43209617380323	1.40814419115627	-3.85762779686842	0.000114492819419767	0.00102593009702486	depleted in toy-ScmKD
CG33521	66.3080624681353	-1.65686630279253	0.570612770500039	-2.90366144686981	0.00368826754039191	0.0189292515853039	depleted in toy-ScmKD
CG33926	11.5552039193934	-4.11863763205797	1.45082735368454	-2.83881994752734	0.00452806992465512	0.0223609323277042	depleted in toy-ScmKD
CG33978	5019.12407333824	-1.26458089794493	0.127909304522032	-9.88654345882323	4.76186280330197e-23	7.55765346433154e-21	depleted in toy-ScmKD
CG34057	12.0275699368563	-5.63795610527804	1.38361991435736	-4.0747867581081	4.60565298797974e-05	0.00047062036214817	depleted in toy-ScmKD
CG34120	321.391384239675	-1.1069788478111	0.260108768435321	-4.2558305683815	2.08274389369771e-05	0.000236111929507397	depleted in toy-ScmKD
CG34141	11.0716496008916	-2.13932215940807	0.725507562422001	-2.94872482413038	0.00319087953417029	0.0169667325484435	depleted in toy-ScmKD
CG34166	1064.89631006555	-6.21185706696227	1.30226054622805	-4.77005702503596	1.84173773701062e-06	2.78789057733905e-05	depleted in toy-ScmKD
CG34247	55.4092178857544	-3.08633501191518	0.569563723785072	-5.4187703377679	6.00103457512909e-08	1.26480557695125e-06	depleted in toy-ScmKD
CG34253	5.79907344439662	-4.43829101324449	1.64613435310715	-2.69619001928186	0.00701376436646291	0.0314912909295752	depleted in toy-ScmKD
CG34291	19.783046399047	-7.18690534414414	2.64381604711824	-2.71838328236863	0.00656017963625515	0.0299293909798662	depleted in toy-ScmKD
CG34342	4.06726069723291	-3.90281711502938	1.53114498513974	-2.54895333420903	0.0108046757054186	0.0442740734835498	depleted in toy-ScmKD
CG34382	162.127762689459	1.06832477793379	0.275502651676373	3.8777295660614	0.000105435822745125	0.000954594321527021	enriched in toy-ScmKD
CG34409	16.880207433227	-2.4555219274179	0.567495547506176	-4.32694483367937	1.51191808764686e-05	0.000179764536653966	depleted in toy-ScmKD
CG34436	8.40942631315795	-3.57301485021105	1.22173242345739	-2.92454778281134	0.00344957115073901	0.0179683032342074	depleted in toy-ScmKD
CG3604	51.1377417662713	-3.07090917160322	1.11028921173174	-2.76586419029819	0.00567721728672651	0.0268240194309698	depleted in toy-ScmKD
CG3726	110.24856563298	-1.05433517908169	0.268397216861368	-3.9282642026287	8.55611852160677e-05	0.000796669702345164	depleted in toy-ScmKD
CG3822	25.6866919383739	-2.96766046027893	1.18157940931588	-2.51160475282585	0.0120183610917143	0.0479224714258499	depleted in toy-ScmKD
CG3829	80.9601085122225	-1.68357434376708	0.490661119546522	-3.43123650254388	0.000600836524774666	0.00420347963532306	depleted in toy-ScmKD
CG3982	13.1632078577318	-5.35404555221714	1.31400939410833	-4.07458696735599	4.60960851135105e-05	0.00047062036214817	depleted in toy-ScmKD
CG3984	18.6441594516923	-6.94447465977543	2.11307648813063	-3.2864284368234	0.00101466552258256	0.00651186024956851	depleted in toy-ScmKD
CG40470	30.7270615398428	-1.90837801953506	0.652849561054893	-2.92315126390137	0.00346508137086239	0.0180144935747319	depleted in toy-ScmKD
CG40485	12.1240976944065	-1.81595256860711	0.626929179938465	-2.89658326126302	0.00377250520687986	0.0192671828581505	depleted in toy-ScmKD
CG40498	34.0063128549066	-1.33735209143131	0.487763924585209	-2.7418019743231	0.00611031667191905	0.0283964361749566	depleted in toy-ScmKD
CG41284	4.7854115907731	-4.29976138182208	1.60993219362067	-2.67077172495823	0.00756770926376554	0.033447997695335	depleted in toy-ScmKD
CG41520	160.314990417228	-1.02682267599822	0.206486461994348	-4.9728329212514	6.59815243826984e-07	1.12749831632751e-05	depleted in toy-ScmKD
CG42255	14.3526237755477	-4.9988058945132	1.73097435784875	-2.8878566986548	0.00387876538918418	0.0197233337144196	depleted in toy-ScmKD
CG42259	90.611108329346	-2.01095259820799	0.329317916053393	-6.10641723446942	1.01892434845735e-09	2.94028444906081e-08	depleted in toy-ScmKD
CG42299	9.39715440229689	3.00235452933436	0.911755505625918	3.29293819539181	0.000991462664178214	0.0063950562852628	enriched in toy-ScmKD
CG42319	198.294058897489	-2.42429425866375	0.604351920797661	-4.01139497573536	6.03610279524916e-05	0.000591470315998456	depleted in toy-ScmKD
CG42326	164.038860379479	1.75810045770733	0.389218624895204	4.51699981772632	6.27219594171128e-06	8.18197415808538e-05	enriched in toy-ScmKD
CG42370	34.3955454902317	-6.81940182665055	2.09729441204706	-3.25152338530978	0.00114788332158914	0.00725054607485841	depleted in toy-ScmKD
CG42402	52.0951296664573	-2.49900242196187	0.461295177710352	-5.41736081952064	6.04851998051279e-08	1.27225395172433e-06	depleted in toy-ScmKD
CG42586	15.7694433728546	-4.83591924060893	1.72812113207787	-2.79836821091024	0.00513615244931616	0.024736182485787	depleted in toy-ScmKD
CG42724	3425.06731848052	-1.08741317012845	0.0903244280878612	-12.038970997643	2.21703782836025e-33	8.00809353519779e-31	depleted in toy-ScmKD
CG42750	12.2173713144268	-2.82354491259912	0.875032688136176	-3.22678792561829	0.00125188208856065	0.00781028283363481	depleted in toy-ScmKD
CG42834	403.732233324312	-4.75196112133524	1.49253431378058	-3.18382035003172	0.00145345186927185	0.00884550623532368	depleted in toy-ScmKD
CG42835	8.59487116413164	-16.7858693899126	3.62445009598234	-4.6312872147197	3.63399347443158e-06	5.00982507060305e-05	depleted in toy-ScmKD
CG4294	1152.37771128349	-1.48270650220433	0.117968087491047	-12.5687084849693	3.13808330085661e-36	2.31540516169061e-33	depleted in toy-ScmKD
CG4306	21.1070633099069	-6.20040704488366	1.86891591162202	-3.31764902119237	0.000907784760857155	0.00591358542909123	depleted in toy-ScmKD
CG43078	89.6002453500715	-1.4478984021891	0.448584127834483	-3.22770760788785	0.00124786453497588	0.00778985757084166	depleted in toy-ScmKD
CG43295	63.355360242801	-1.40293120518332	0.341933830000115	-4.10293186018723	4.07947424336718e-05	0.000424354445871611	depleted in toy-ScmKD
CG43333	451.882022503639	1.19327270005205	0.185285434651777	6.44018620402985	1.19327017821472e-10	3.98073411363032e-09	enriched in toy-ScmKD
CG43338	83.3690271444021	2.17366470735365	0.551921198881141	3.93836060611574	8.2040233158785e-05	0.000767295930659172	enriched in toy-ScmKD
CG43366	1411.34979210747	1.09482535333224	0.254296833537832	4.30530470277902	1.66756048589775e-05	0.000195606899101668	enriched in toy-ScmKD
CG43672	26.1051405678054	-2.46890974080144	0.525334930808328	-4.69968699207295	2.60560545392008e-06	3.76985043229459e-05	depleted in toy-ScmKD
CG43729	44.2247514412427	-1.50986654334945	0.423961494086052	-3.56132942357023	0.000368981789726405	0.00276472406822897	depleted in toy-ScmKD
