geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_PcKD_v_SfmbtKD_change
CG5835	579.47032496066	1.28291440638568	0.254729337110617	5.03638262061889	4.74411801154699e-07	1.36284905914657e-05	enriched in SfmbtKD
CG5866	32.0607330852878	-6.87086545086557	2.25530926036741	-3.04652917079153	0.00231500015033005	0.0154702814423561	depleted in SfmbtKD
CG5867	11.8143969719789	-5.14257918123692	1.46650527091325	-3.50668987233468	0.000453717608667534	0.00420571255852164	depleted in SfmbtKD
CG5921	236.742626057486	1.01967067247833	0.164955298837121	6.18149692472244	6.34965975578049e-10	3.8059003566856e-08	enriched in SfmbtKD
CG6026	360.285162556353	1.13389722269399	0.189397376123607	5.98686869850808	2.13919334105394e-09	1.12365155602672e-07	enriched in SfmbtKD
CG6055	58.6725771582622	2.94005311884965	1.12678301899872	2.60924514238973	0.00907422107927968	0.0438019466129261	enriched in SfmbtKD
CG6142	89.0523072422727	-1.7757817066846	0.491677894096828	-3.61167692915413	0.000304223418808062	0.00303912351917666	depleted in SfmbtKD
CG6324	17.9719435332903	4.78052188464312	0.818705449214208	5.8391230805065	5.24762928816904e-09	2.47677962055128e-07	enriched in SfmbtKD
CG6405	20.7221811871496	1.10013462967089	0.428824321921615	2.5654669603185	0.010303703379725	0.0484687745021767	enriched in SfmbtKD
CG7059	21.9059843251117	-2.25334551918228	0.57152895270222	-3.94266206205011	8.05821627934439e-05	0.00103590490854203	depleted in SfmbtKD
CG7080	72.4810247923506	2.11773149717606	0.502708678961924	4.21264160696231	2.524013775102e-05	0.000399669604258452	enriched in SfmbtKD
CG7173	200.640121163896	-1.15453946738631	0.412525154332596	-2.79871289122764	0.00513067351045128	0.0283041672485088	depleted in SfmbtKD
CG7296	162.569627141596	-1.90750390395953	0.545308599167196	-3.49802645121074	0.000468714643540225	0.0042998517064676	depleted in SfmbtKD
CG7299	18.6249564465271	-7.11276793599564	1.91782060438095	-3.70877647249575	0.000208263177312439	0.00223106495870892	depleted in SfmbtKD
CG7381	49.1475567402128	1.49416479889466	0.343839563259101	4.34552901571926	1.38940403422011e-05	0.000240256237421779	enriched in SfmbtKD
CG7512	11.7832194651665	-5.31722631903837	1.19381958043351	-4.45396139097292	8.43002660556666e-06	0.000156908643698298	depleted in SfmbtKD
CG7606	91.6479933062089	3.80294917286141	1.12798813714279	3.37144429771605	0.000747751582550691	0.00640274580326052	enriched in SfmbtKD
CG7708	7.48604674224688	4.12205695260879	1.33295125591245	3.09242887489318	0.00198525801258573	0.0137365232173956	enriched in SfmbtKD
CG7884	111.619099848728	-1.00901379298023	0.333469623348481	-3.02580421823247	0.00247972809843219	0.0161989000567507	depleted in SfmbtKD
CG7924	45.3858825049588	1.46156984935062	0.520118301230543	2.81007195073257	0.00495304257072035	0.0275377926852094	enriched in SfmbtKD
CG8112	87.1816118092109	1.9598427147626	0.461630100206866	4.24548293944515	2.18123105952934e-05	0.000353176057856465	enriched in SfmbtKD
CG8213	99.473772383958	1.72844648688066	0.266719093816653	6.48040026736451	9.14796064064463e-11	6.42989751504302e-09	enriched in SfmbtKD
CG8420	576.272338871364	1.42185201560168	0.342789534553289	4.14788630421458	3.35558959777592e-05	0.000501286091288543	enriched in SfmbtKD
CG8501	498.066142109995	1.19516027809312	0.229850138460525	5.19973703778466	1.99570669139135e-07	6.45150499486286e-06	enriched in SfmbtKD
CG8539	22.3330938909222	-2.66022424557667	0.699869650282585	-3.80102815503224	0.000144096925776124	0.00164082396833652	depleted in SfmbtKD
CG8547	2130.98316543907	-1.23243014680253	0.314370341406794	-3.92031303362606	8.84340227861849e-05	0.0011134025806972	depleted in SfmbtKD
CG8563	35.1601722710012	-2.06569622296515	0.724894003890963	-2.8496527932046	0.00437669781441534	0.0252124632351639	depleted in SfmbtKD
CG8568	3.61161939902854	-5.20637049329382	1.7578295941661	-2.96181752234276	0.00305828975494732	0.0189484108947031	depleted in SfmbtKD
CG8586	15.1502106340342	-2.68895541074493	0.986524838991114	-2.72568444753488	0.00641683125088014	0.0334472693276041	depleted in SfmbtKD
CG8909	136.716065049794	2.46097857075706	0.325514172180498	7.56028087585829	4.02199905925469e-14	5.23932410785577e-12	enriched in SfmbtKD
CG9040	29.2910128300631	17.0316419582497	2.41622567903963	7.04886224246207	1.80386622376785e-12	1.72782088296195e-10	enriched in SfmbtKD
CG9119	357.79691771205	3.21957076696175	0.650175309945923	4.95185024363588	7.35111678088769e-07	1.99501141525758e-05	enriched in SfmbtKD
CG9150	385.977004564621	1.34482892670061	0.230814904698838	5.82643884481947	5.66226025910715e-09	2.64690347997497e-07	enriched in SfmbtKD
CG9259	5.91421571787266	4.63742074456761	1.78258665561978	2.6015120947684	0.00928137923083854	0.0445378561322655	enriched in SfmbtKD
CG9270	5.70096819744264	2.85134492147211	1.09404455578054	2.60624204599952	0.00915417469522797	0.0440789979164008	enriched in SfmbtKD
CG9338	554.680458441052	-1.15579206034022	0.165427639016252	-6.98669259389403	2.81441968972548e-12	2.56980190360915e-10	depleted in SfmbtKD
CG9411	55.5464600019073	-1.67045613129667	0.479303663362193	-3.48517288513683	0.000491819160348583	0.00447365091645128	depleted in SfmbtKD
CG9451	11.9223276861031	-3.83397041924308	1.28235357145029	-2.98979197672216	0.00279167497597856	0.0176763865944981	depleted in SfmbtKD
CG9518	29.7482004155624	2.25184428785224	0.704845887149374	3.19480375626426	0.00139925950866688	0.010451655504339	enriched in SfmbtKD
CG9521	22.5389120623186	-3.80926040165768	1.10572457989645	-3.44503547349415	0.000570984452552967	0.00507599463279571	depleted in SfmbtKD
CG9629	251.156649874197	1.09379789158007	0.369429682143241	2.96077425407298	0.00306866773192567	0.018999292611479	enriched in SfmbtKD
CG9757	61.7310578051838	-8.37470390600746	2.01962666914958	-4.14665939697353	3.37361344351508e-05	0.000502442124133267	depleted in SfmbtKD
CG9812	113.842426758166	-1.57366875473227	0.385534118089706	-4.08178856524991	4.46904448426275e-05	0.000637409702353972	depleted in SfmbtKD
CG9925	333.609491041724	6.61772079226079	0.292470020180456	22.6270056266882	2.3503034776227e-113	2.29624649763738e-109	enriched in SfmbtKD
CR31781	33.6875238526197	-1.84852685874409	0.497259008088482	-3.71743262299064	0.000201257637311519	0.00217991919793075	depleted in SfmbtKD
CR40469	399.601319399101	-1.5692348304578	0.327190108127602	-4.79609496582277	1.61788601467804e-06	3.94183201082405e-05	depleted in SfmbtKD
CR40640	557.301267830219	2.15975815304335	0.55198312220752	3.91272498406461	9.12604468679598e-05	0.00113726347691322	enriched in SfmbtKD
CR41544	183.439522913289	2.03251645231679	0.565336914088264	3.59523038681224	0.000324104630014609	0.00320172116809174	enriched in SfmbtKD
CR42875	19.7185241345742	1.79767781652686	0.65777977958358	2.73294782284872	0.00627702752794048	0.032953551288543	enriched in SfmbtKD
CR43724	18.1227660412164	2.24193520867801	0.537605787953404	4.17022148740765	3.0430374445627e-05	0.000463091523884387	enriched in SfmbtKD
CR43751	32.9786034723022	1.0725041307589	0.378739143784056	2.83177524256748	0.00462903740824801	0.026217794480338	enriched in SfmbtKD
CR43944	57.3064163742842	-1.02584808313684	0.299640876070733	-3.4235919230682	0.000617993466098465	0.00544436083298648	depleted in SfmbtKD
CR43961	17.839260845473	8.67768911495193	1.29987109092945	6.67580745160438	2.45874615862564e-11	1.87671484138848e-09	enriched in SfmbtKD
CR44030	183.743259468163	-1.17752310848204	0.171820127588135	-6.85323148696899	7.22001081240511e-12	5.9779242065422e-10	depleted in SfmbtKD
CR44291	38.9408393557324	1.16239829253288	0.371330397366328	3.13036126527003	0.00174591445416709	0.012414544554012	enriched in SfmbtKD
CR44320	15.2308746726401	3.707942091189	0.726038418506838	5.10708799517072	3.27161418230255e-07	9.95752976981182e-06	enriched in SfmbtKD
CR44334	60.1138243596907	-3.2040504974482	0.827770096873394	-3.87070094649511	0.000108522857983591	0.00130897323765394	depleted in SfmbtKD
CR44445	12.8716031527764	7.46638211348683	1.60204604375511	4.66052904196562	3.15397652464952e-06	6.98738109882672e-05	enriched in SfmbtKD
CR44811	48.0908951229543	-1.89853779319396	0.601575845848181	-3.1559408614838	0.00159981293835472	0.0116302527563641	depleted in SfmbtKD
CR45045	4.59544945557873	-5.86065362410765	2.04950496054285	-2.85954595716389	0.0042424794186429	0.0246134346319128	depleted in SfmbtKD
CR45131	14.3631211330711	-3.11167948085857	0.815017874517981	-3.81792789845116	0.000134577241012573	0.00154502895968606	depleted in SfmbtKD
CR45143	43.0351608084823	1.52641042047111	0.340872293176492	4.47795391713103	7.53618638945266e-06	0.000144785704837663	enriched in SfmbtKD
CR45444	6.45767596529913	-2.83515015549508	1.00569818175278	-2.8190864883079	0.00481605395413528	0.0269695045592226	depleted in SfmbtKD
CR45566	22.5763593836627	-1.85651661895446	0.506693147887665	-3.66398603709963	0.000248320327897466	0.00256186864156098	depleted in SfmbtKD
CR45923	24.7275241245004	3.91313721342876	0.674951369672829	5.79765800805114	6.72474109881662e-09	3.02768297398334e-07	enriched in SfmbtKD
CR46006	329.511909927781	-3.44250834921	0.232581595893839	-14.8012930085032	1.43693543196546e-49	2.33980986171709e-46	depleted in SfmbtKD
CR46119	9.78520805671971	3.56013690912065	0.865232530351996	4.11465910519142	3.87752028777596e-05	0.000564580822825203	enriched in SfmbtKD
CR46136	4.78310444896826	4.8888796099806	1.90925738366693	2.56061841206081	0.0104486049675955	0.0490311577970259	enriched in SfmbtKD
Cad88C	765.034012530267	1.07070344609891	0.175882517850109	6.08760585865273	1.14611595501798e-09	6.54827653831913e-08	enriched in SfmbtKD
Calx	16.3566333982704	-2.10819671730533	0.746609903198348	-2.8236924105536	0.00474739210041368	0.0267177539291714	depleted in SfmbtKD
Ccp84Ad	12.09595939933	-3.46190055766112	1.10455316629524	-3.13420907503493	0.00172318030272816	0.0123066312555951	depleted in SfmbtKD
Cda5	196.090686267011	-1.46606173192981	0.32326977441953	-4.53510302521263	5.75753739836697e-06	0.000115033006916248	depleted in SfmbtKD
Cep89	7.50865685651842	4.60806559929299	1.40470297445264	3.28045550062893	0.00103639612498564	0.0083406838065154	enriched in SfmbtKD
Cht7	1219.35250591535	-1.03371531847775	0.273550148606825	-3.77888779714579	0.000157530380527254	0.00177312421399916	depleted in SfmbtKD
Cpr100A	62.7365025117881	-5.06626790958474	0.75499691946118	-6.71031600128965	1.94203387562293e-11	1.49398983975087e-09	depleted in SfmbtKD
Cpr11A	39.5949349303975	-2.36612833622547	0.811960490619311	-2.91409294363663	0.00356723683792503	0.0213052345559033	depleted in SfmbtKD
Cpr49Ah	182.944529003514	-5.08544346602718	0.852298728241679	-5.96673830139183	2.42043143100524e-09	1.23164661879798e-07	depleted in SfmbtKD
Cpr64Aa	105.626014248757	-10.522796546658	1.77454992115083	-5.9298396856786	3.03230589141549e-09	1.51926300303227e-07	depleted in SfmbtKD
Cpr65Ec	118.59142030439	-2.0157752340692	0.365830736635487	-5.51013086710019	3.58567011610778e-08	1.34222210859667e-06	depleted in SfmbtKD
Cpr66Cb	69.5624385999834	4.29157815723009	0.66915660610933	6.41341371817663	1.42296665441126e-10	9.58785118179172e-09	enriched in SfmbtKD
Cpr67Fa1	4.57010568060646	-5.61351184449771	2.12186882705009	-2.64555083374397	0.00815580318050288	0.0405095053754515	depleted in SfmbtKD
Cpr67Fa2	11.0514238818471	-3.14164904287004	0.96777769113069	-3.24625073677771	0.00116935799438332	0.00914701969985995	depleted in SfmbtKD
Cyp310a1	248.267154524131	-1.22654345170254	0.449404632765449	-2.72926303441713	0.0063476050888487	0.0331814348411192	depleted in SfmbtKD
Cyp4c3	5.79061675228696	-7.53038397773136	2.21392832355664	-3.4013675590156	0.000670496090766003	0.00583325628386807	depleted in SfmbtKD
Cyp4e1	42.9813506567729	-1.3208899360939	0.426880088516919	-3.09428800177346	0.00197285872640748	0.0137088866729685	depleted in SfmbtKD
Cyp4p2	120.033470087579	-3.4880342330394	1.3273641476857	-2.62778999954224	0.008594155258874	0.0421087747638911	depleted in SfmbtKD
Cyp6w1	5.97496464675948	-7.46229754267126	2.22478814749152	-3.35416095734108	0.00079606042037775	0.00672795009263894	depleted in SfmbtKD
DIP-delta	146.654215002205	1.11875450111486	0.20554913529073	5.44275946251237	5.24614658027123e-08	1.86381280324545e-06	enriched in SfmbtKD
DIP-eta	20.8520213491557	-3.04460315402282	0.724865032438641	-4.200234550948	2.6663861342105e-05	0.000417477444410843	depleted in SfmbtKD
Dh31-R	132.062155745109	-1.62667992304166	0.274653461096423	-5.92266311353922	3.16769348519599e-09	1.56304875506893e-07	depleted in SfmbtKD
Dhc98D	17.8134456753087	2.92774173350446	0.626289837914827	4.67473932397195	2.94327228364645e-06	6.63273895971804e-05	enriched in SfmbtKD
Dr	571.339551147422	-3.36988948858036	0.471118714686573	-7.15295186441975	8.49313933549335e-13	9.0193447073663e-11	depleted in SfmbtKD
E(spl)m5-HLH	123.89647242825	1.07783704263902	0.280141038126265	3.84748000452976	0.000119339013725938	0.00141155225678258	enriched in SfmbtKD
E(spl)mdelta-HLH	1467.75925224576	1.01168331133121	0.100163290580729	10.100340209129	5.50508739877386e-24	2.83077388873793e-21	enriched in SfmbtKD
E(spl)mgamma-HLH	1842.94513046963	1.4804343140757	0.136767657439203	10.8244474007591	2.63664778767154e-27	1.62415828559626e-24	enriched in SfmbtKD
E23	378.512323861695	1.1000761672776	0.410684452389367	2.67864089053614	0.00739216259623076	0.0375371250338745	enriched in SfmbtKD
Eglp2	19.457373865896	-2.06935330342551	0.704466399522698	-2.93747622999135	0.00330895537289851	0.0201674946932118	depleted in SfmbtKD
Eig71Eb	5.88353238068961	6.64956610112792	2.57240293500195	2.58496288067828	0.00973894815804593	0.0463465774496389	enriched in SfmbtKD
Elba2	95.3931817883962	-1.05777041912795	0.27178103695408	-3.89199493453501	9.9423321302152e-05	0.00122338268151389	depleted in SfmbtKD
Elk	32.9725119162266	2.3342095768381	0.632520118595152	3.69033254155213	0.000223961083418242	0.00237063898699483	enriched in SfmbtKD
Eo	10.1984546465693	-4.10247728716535	1.21681749146444	-3.37148119249009	0.00074765143412701	0.00640274580326052	depleted in SfmbtKD
Ets21C	83.5309362182171	-3.78606453944141	0.659847840785759	-5.73778423663991	9.59232091562321e-09	4.20255494823492e-07	depleted in SfmbtKD
FucTA	34.3863695513269	1.71003509239272	0.572264668811238	2.98818918166828	0.00280635784509787	0.0177234105666491	enriched in SfmbtKD
Gal	751.179226594188	1.46138058622263	0.392782349547624	3.72058619208764	0.000198760890486248	0.00215765988894516	enriched in SfmbtKD
Ggamma30A	205.277967590555	-1.17512455481042	0.344685436061658	-3.40926662941515	0.000651377823112254	0.00570353148245494	depleted in SfmbtKD
GlcAT-P	388.295468673247	1.37171863950822	0.233283554105008	5.8800486162465	4.10145999689034e-09	1.97395389998121e-07	enriched in SfmbtKD
Gld	575.08221438506	-1.36776572060774	0.348051594063522	-3.9297786418358	8.50240976605292e-05	0.00108303185677102	depleted in SfmbtKD
Glt	3144.99385229442	1.08708684987609	0.298937222764916	3.63650548373153	0.000276361762517338	0.00279280349379664	enriched in SfmbtKD
GluClalpha	15.7642484766089	-2.72286903499717	1.01620385244756	-2.67945159668412	0.00737428639864151	0.0374658232525885	depleted in SfmbtKD
GluRIIE	18.7630641323944	-1.63885715289958	0.564898929946267	-2.90115110158815	0.00371794551252016	0.0220950898158893	depleted in SfmbtKD
GstE8	12.3230554400119	-2.1290261331425	0.721073825613561	-2.95257719461792	0.00315133265937631	0.0193638491082431	depleted in SfmbtKD
GstT4	490.429582056136	-1.37058297173468	0.269853522326372	-5.07898863027268	3.79449415789774e-07	1.12681483047602e-05	depleted in SfmbtKD
GstZ2	1062.87624883716	1.07437491572758	0.21621550110099	4.96900041975143	6.72989243514151e-07	1.85737426811674e-05	enriched in SfmbtKD
HP1D3csd	80.7599070818344	4.43755849848527	0.52065895565025	8.5229658499645	1.55518651913002e-17	3.37648273153341e-15	enriched in SfmbtKD
Hsp23	35006.0412589039	1.09255685153086	0.30226330579885	3.61458645680906	0.000300827417637928	0.00301444499520263	enriched in SfmbtKD
Hsp67Ba	4884.31950422766	1.1934305315384	0.307430980543032	3.88194621579899	0.000103623799168045	0.00126578086149869	enriched in SfmbtKD
Hsp67Bc	1097.16992540787	1.78987814438361	0.386016003312864	4.63679777268954	3.53848298515794e-06	7.68243972555403e-05	enriched in SfmbtKD
Hsp70Bb	34.645284004575	6.7714704367022	1.15322575253497	5.87176484900503	4.3118006177934e-09	2.06501431548243e-07	enriched in SfmbtKD
Hug	7.205776650189	-4.92581006913173	1.6406456404855	-3.00236074602562	0.00267894506862054	0.0171403361626867	depleted in SfmbtKD
Idgf3	338.038793775041	-1.30054121565921	0.390996521516027	-3.3262219587442	0.000880317977336076	0.0072949165721573	depleted in SfmbtKD
Ilp6	137.339887914479	1.4375238415991	0.375219930106379	3.83115001698217	0.000127545705238262	0.00148701854436494	enriched in SfmbtKD
Ilp8	503.550177768199	-7.0295169589314	0.847908004924187	-8.2904241003833	1.12845383245594e-16	2.2968737381447e-14	depleted in SfmbtKD
ImpL1	114.441800545481	2.65886980555147	1.02036544324114	2.60580150294555	0.00916595633218349	0.0441139868795235	enriched in SfmbtKD
ImpL2	6767.62817044374	1.05848049633834	0.348138687953338	3.04039893572589	0.0023626497028179	0.0156741055843592	enriched in SfmbtKD
Iris	11.2060055982868	2.83743084114056	0.774171041014522	3.6651213889662	0.000247221295390643	0.00255588562258798	enriched in SfmbtKD
Irk3	32.8417949520798	-3.1552805231119	0.613520347155832	-5.14291096903176	2.70513837535903e-07	8.47378424075418e-06	depleted in SfmbtKD
Kr	93.3714136097252	-1.59291903756928	0.543675466139833	-2.92990788949741	0.0033906249330559	0.0206009985049479	depleted in SfmbtKD
LKRSDH	495.40517102839	1.05850103447395	0.265764767325098	3.98284936384791	6.80939187141618e-05	0.000897810507202916	enriched in SfmbtKD
LManI	157.723399387095	1.25590527752601	0.473271027775389	2.65367031535693	0.00796215777559314	0.0397091789012481	enriched in SfmbtKD
Lcp65Ac	50.527973178072	-2.83556464022109	1.03854670207991	-2.73031981570234	0.00632729106699029	0.0331075339497741	depleted in SfmbtKD
Lcp65Af	43.6293948661165	1.68001044855345	0.449966795316877	3.73363205027239	0.000188738167194997	0.00206955319135255	enriched in SfmbtKD
Lim3	182.477742661027	1.37467312095731	0.237399483347888	5.79054807353075	7.01571136950757e-09	3.12984018630543e-07	enriched in SfmbtKD
Mco1	19.9669286851276	-2.10169880117555	0.685874271251016	-3.06426248843263	0.0021820736261327	0.0147739842878146	depleted in SfmbtKD
Mhc	883.682953064669	-2.64324032306446	0.862856884975555	-3.0633589058507	0.00218867388220301	0.0148084098539636	depleted in SfmbtKD
Mlc1	320.060751360659	-1.77444389090842	0.618008900947324	-2.87122707810265	0.00408881687615491	0.0239351353385461	depleted in SfmbtKD
Mlc2	1175.19702152561	-1.66174438938091	0.570250191993687	-2.91406195510637	0.00356759096555351	0.0213052345559033	depleted in SfmbtKD
Mlp84B	179.728421586361	-1.38204887091121	0.517797235262179	-2.66909279693513	0.00760564338545116	0.038421476667972	depleted in SfmbtKD
Mmp2	10152.94390454	1.01184259525879	0.0809853164751316	12.4941488074508	8.0351674478714e-36	8.72262066285596e-33	enriched in SfmbtKD
Mtk	10.6517784414816	-8.05905403598559	2.19420661336869	-3.67287838204662	0.00023983364412625	0.00250635710503609	depleted in SfmbtKD
ND2	255.433036591627	1.25642154149579	0.278199172315704	4.51626628159046	6.29395117131087e-06	0.000124477536323294	enriched in SfmbtKD
ND4L	19.2570103277789	1.8002688638617	0.430794079217093	4.17895451844053	2.92852238684355e-05	0.000447756865719271	enriched in SfmbtKD
ND6	14.9795881365417	2.27419431487903	0.724003804011418	3.14113586458886	0.00168293940708366	0.0121077452188567	enriched in SfmbtKD
NT5E-2	77.3386947538405	1.68996531522441	0.548446704327786	3.08136652456641	0.00206052835444025	0.0141690081548419	enriched in SfmbtKD
NijB	17.0226175414396	2.77450695853935	0.634570664917757	4.37225846060649	1.22967827599518e-05	0.000219232787526878	enriched in SfmbtKD
NimC3	44.4104372732001	1.70494447075049	0.509300958729397	3.3476168491887	0.000815096175949995	0.00684736856322567	enriched in SfmbtKD
Nmdar2	13.2024201006992	-3.42175839631752	1.06467751170646	-3.213891867438	0.00130948977657191	0.00992530265097559	depleted in SfmbtKD
Nox	888.160770555662	-1.43911403164471	0.174941148891951	-8.22627518316774	1.93125046904562e-16	3.77366341651514e-14	depleted in SfmbtKD
Npc2b	169.448215104401	-1.85562974607163	0.564128194625906	-3.28937600309478	0.00100409787931416	0.00812761912253463	depleted in SfmbtKD
Nplp1	738.403339402918	1.2882195501798	0.217137210904727	5.93274429938695	2.9791263077982e-09	1.50031257872105e-07	enriched in SfmbtKD
Obp49a	14.1766009904598	-4.98959015904806	1.34360011165333	-3.71359760673752	0.000204333603814719	0.00220589978924841	depleted in SfmbtKD
Obp56a	381.968466003221	-3.11096017925217	0.709667878825281	-4.3836846390762	1.16688659675401e-05	0.000209567684747916	depleted in SfmbtKD
Obp56b	3.67151622969634	-6.64908782948367	1.8270743832273	-3.63919930711244	0.000273487074606355	0.00277463003001463	depleted in SfmbtKD
Obp56e	13.2013830876894	-22.7261509721474	3.6854248930451	-6.16649413071334	6.98206710406723e-10	4.15943875650835e-08	depleted in SfmbtKD
Obp56h	5.43893285136058	-7.30991112405879	2.025026645096	-3.60978515604285	0.000306450720688216	0.00305512606237129	depleted in SfmbtKD
Octbeta1R	11.0174487126542	-2.53785143111158	0.753740074249006	-3.36701141124835	0.000759875439728253	0.0064893593673506	depleted in SfmbtKD
Octbeta3R	47.6622001757798	-1.23281914040929	0.40548787380957	-3.04033540837342	0.00236314816026214	0.0156741055843592	depleted in SfmbtKD
Oseg2	16.1467785198449	2.63168116432356	0.733533602940804	3.58767635698338	0.000333638061533692	0.00326293186077387	enriched in SfmbtKD
Osi14	32.6391075307352	-2.53366989383101	0.884927370071091	-2.86313880610051	0.00419466758650921	0.0244230645531555	depleted in SfmbtKD
Osi2	81.2909531368149	-1.36246495929354	0.404363484225522	-3.3694065177598	0.000753302387553444	0.00643898891198351	depleted in SfmbtKD
Osi24	263.136582037839	1.40372920795088	0.183364970025738	7.65538372871244	1.9273586109789e-14	2.57949227798134e-12	enriched in SfmbtKD
Osi4	85.5329873094182	2.11821402798096	0.258589439250561	8.19141738394238	2.58167603014287e-16	4.94568133617566e-14	enriched in SfmbtKD
Osi6	114.404828144728	1.80217351593734	0.289326423783149	6.22885905951013	4.69844223597601e-10	2.91858564898616e-08	enriched in SfmbtKD
Osi9	53.1237836721902	1.2280739740199	0.355540220219831	3.4541070297492	0.000552118209915917	0.00492620539806257	enriched in SfmbtKD
PGRP-SB2	14.7294724435397	19.6387802191927	4.62604894104059	4.24525993336662	2.18340162687108e-05	0.000353176057856465	enriched in SfmbtKD
PPO1	3368.47880141179	3.36780146974325	0.635758608720337	5.29729589745077	1.17530158718697e-07	4.00093954941347e-06	enriched in SfmbtKD
PPO2	5047.49657173368	3.11023119059318	0.65410759759181	4.75492289348715	1.98522171287708e-06	4.73063808166075e-05	enriched in SfmbtKD
Pde8	1362.45511276749	1.10661142613217	0.153843556648774	7.19309570213964	6.33385125028411e-13	6.83098509605636e-11	enriched in SfmbtKD
Picot	89.8245304417348	-1.15237212022111	0.340282584105247	-3.38651513197833	0.000707863726199655	0.00611479098582726	depleted in SfmbtKD
Poxn	57.8725649325906	-1.9403508382715	0.746499866779893	-2.59926481519871	0.00934236713090757	0.0448085060721487	depleted in SfmbtKD
Prx2540-1	10.0105529918242	-3.24865593331625	1.04631185904113	-3.10486391341622	0.00190366588497253	0.0133420485625406	depleted in SfmbtKD
Pxt	15.8242349732364	3.44262424476577	0.872055940405076	3.94771033056279	7.89021899210428e-05	0.00101698469067096	enriched in SfmbtKD
Rbp	98.855795935573	1.30026145330779	0.310248310061737	4.19103476518228	2.77685102815382e-05	0.000432692735965915	enriched in SfmbtKD
Rcd-1r	14.8034148870274	2.43234236473228	0.741359776981043	3.28092033079706	0.00103468965953375	0.00833381531215563	enriched in SfmbtKD
Rcd2	100.731179919046	-1.04350254967147	0.249475144947451	-4.1827916359815	2.87951280520144e-05	0.000442340253251856	depleted in SfmbtKD
Rdh	5.38537812846622	5.06061330139318	1.36665057036839	3.70293139381565	0.000213122530896425	0.00227385649180245	enriched in SfmbtKD
Ret	92.6216182616042	1.02028970067984	0.34525558121198	2.95517221502469	0.00312494562971898	0.019238008067016	enriched in SfmbtKD
Rh50	45.9266477489383	-1.53465705181783	0.436021680031501	-3.51968060787014	0.000432066755366577	0.00403951406692005	depleted in SfmbtKD
RpS5b	590.416590634958	4.9606016545851	0.321716930192782	15.419150156669	1.21695250509574e-53	3.9632086582618e-50	enriched in SfmbtKD
Rpt6R	27.320260605565	2.19346435905467	0.591722389334433	3.70691459135402	0.000209799656975398	0.00224506314200398	enriched in SfmbtKD
SP1173	2039.49904479823	-2.51660783934186	0.440680770121986	-5.71072760593848	1.12494176833003e-08	4.86313321972759e-07	depleted in SfmbtKD
SP2353	2545.29200423278	1.00524926285578	0.130628367011055	7.69548977651003	1.40953202168995e-14	1.96730397884441e-12	enriched in SfmbtKD
Scr	313.496045990676	-1.66910398065392	0.449842070369877	-3.71042214722495	0.00020691392267935	0.00222392631966694	depleted in SfmbtKD
Sgs1	90.8514481465137	6.88000496879189	2.07942262883963	3.30861310893357	0.000937593035521787	0.00767836039987247	enriched in SfmbtKD
Sgs7	1191.28244274277	4.29983131172859	1.02685214354365	4.18739089046445	2.82179599616102e-05	0.00043484143347781	enriched in SfmbtKD
Sgs8	408.137649172666	3.75469614280468	1.18525804017287	3.16783013955092	0.00153581224282906	0.0112396146909662	enriched in SfmbtKD
Shawl	41.4881802041913	5.24834845852507	0.925378907552758	5.67156698265878	1.41497256417419e-08	5.99222402277679e-07	enriched in SfmbtKD
Sid	78.977024537947	1.69330964429593	0.513311774818513	3.29879369101676	0.000971012467460489	0.00791225338372726	enriched in SfmbtKD
Sln	102.656893214767	1.17124681472384	0.269691439796207	4.34291431574134	1.40604982906502e-05	0.000242705067667231	enriched in SfmbtKD
SmydA-8	5.76828268417158	-2.43782319584433	0.947491821662899	-2.57292267870537	0.0100843734345809	0.0476653741924796	depleted in SfmbtKD
SoYb	350.450814633826	3.03681703335766	0.199917895060859	15.1903211687638	4.09906388074956e-52	8.00957082298463e-49	enriched in SfmbtKD
Sox15	522.66815898133	-5.49189504742463	1.05335871838945	-5.21369876334395	1.85111983591842e-07	6.10994621517669e-06	depleted in SfmbtKD
Sp212	33.3682953206949	-2.42109466959402	0.528848827660953	-4.57804677435382	4.69337760796531e-06	9.65353667996233e-05	depleted in SfmbtKD
Spn47C	743.631161927584	-2.75908937207807	0.198150842734177	-13.9241869174356	4.51652011996149e-44	5.51580019650297e-41	depleted in SfmbtKD
St2	1408.41868965407	1.03352568367861	0.257609157880962	4.01199123579369	6.02087358697563e-05	0.000813609058710261	enriched in SfmbtKD
Tdc2	6.9378714648926	-4.06706310744168	1.18119851049852	-3.44316647142163	0.000574945285686471	0.00510192138161383	depleted in SfmbtKD
Tep1	459.688470089457	1.21714654659626	0.345269674048481	3.52520547873357	0.00042315442446592	0.00398286967922162	enriched in SfmbtKD
Timp	358.491696821517	-1.06693393068391	0.150904506748399	-7.07025889202098	1.54644909940016e-12	1.51088077011396e-10	depleted in SfmbtKD
TrpA1	150.510901306906	1.35011773434275	0.285747847783678	4.72485705426849	2.30277279872542e-06	5.39522547806891e-05	enriched in SfmbtKD
Tsf1	860.770360316907	-1.72617355878937	0.496423690751569	-3.47721833375034	0.000506645066567345	0.00457056537429636	depleted in SfmbtKD
